CompoundName	TargetGene	PubchemCID	InKey	ClinicalPhase	MOA	DiseaseArea	Indication
salirasib	TRPA1	5469318	WUILNKCFCLNXOK-CFBAGHHKSA-N	Phase 2	mTOR inhibitor	NA	NA
salmeterol	ADRB2	6604001	GIIZNNXWQWCKIB-VWLOTQADSA-N	Launched	adrenergic receptor agonist	pulmonary	asthma|chronic obstructive pulmonary disease (COPD)|bronchospasm
salubrinal	EIF2S1	2305942	LCOIAYJMPKXARU-CVTTXWKISA-N	Preclinical	eukaryotic translation initiation factor inhibitor	NA	NA
salvianolic-acid-B	MMP9	11629084	SNKFFCBZYFGCQN-PDVBOLEISA-N	Phase 2	EGFR inhibitor|metalloproteinase inhibitor	NA	NA
salvinorin-A	OPRD1	128563	OBSYBRPAKCASQB-AGQYDFLVSA-N	Phase 1	opioid receptor agonist	NA	NA
salvinorin-A	OPRK1	128563	OBSYBRPAKCASQB-AGQYDFLVSA-N	Phase 1	opioid receptor agonist	NA	NA
salvinorin-A	OPRM1	128563	OBSYBRPAKCASQB-AGQYDFLVSA-N	Phase 1	opioid receptor agonist	NA	NA
sal003	EIF2A	2252542	TVNBASWNLOIQML-RFKZRZAASA-N	Preclinical	eukaryotic translation initiation factor inhibitor	NA	NA
sanguinarium-chloride	CASP3	5154	INVGWHRKADIJHF-UHFFFAOYSA-N	Phase 1	apoptosis stimulant	NA	NA
SANT-1	SHH	6878030	FOORCIAZMIWALX-JJIBRWJFSA-N	Preclinical	smoothened receptor antagonist	NA	NA
SANT-1	SMO	6878030	FOORCIAZMIWALX-JJIBRWJFSA-N	Preclinical	smoothened receptor antagonist	NA	NA
SANT-2	SHH	1367095	VQOJFGFKIVFMDH-UHFFFAOYSA-N	Preclinical	smoothened receptor antagonist	NA	NA
SANT-2	SMO	1367095	VQOJFGFKIVFMDH-UHFFFAOYSA-N	Preclinical	smoothened receptor antagonist	NA	NA
sapropterin	NOS3	135398654	FNKQXYHWGSIFBK-RPDRRWSUSA-N	Launched	phenylalanine 4-hydroxylase stimulant	metabolism	hyperphenylalaninemia (HPA)
sapropterin	PAH	135398654	FNKQXYHWGSIFBK-RPDRRWSUSA-N	Launched	phenylalanine 4-hydroxylase stimulant	metabolism	hyperphenylalaninemia (HPA)
sapropterin	TH	135398654	FNKQXYHWGSIFBK-RPDRRWSUSA-N	Launched	phenylalanine 4-hydroxylase stimulant	metabolism	hyperphenylalaninemia (HPA)
sapropterin	TPH1	135398654	FNKQXYHWGSIFBK-RPDRRWSUSA-N	Launched	phenylalanine 4-hydroxylase stimulant	metabolism	hyperphenylalaninemia (HPA)
saquinavir	CYP3A4	441243	QWAXKHKRTORLEM-UGJKXSETSA-N	Launched	HIV protease inhibitor	infectious disease	human immunodeficiency virus (HIV-1)
SAR-245409	MTOR	49867926	HJSSPYJVWLTYHG-UHFFFAOYSA-N	Phase 1/Phase 2	PI3K inhibitor	NA	NA
SAR-245409	PIK3CG	49867926	HJSSPYJVWLTYHG-UHFFFAOYSA-N	Phase 1/Phase 2	PI3K inhibitor	NA	NA
saracatinib	ABL1	10302451	"InChI=1S/C27H32ClN5O5/c1-32-6-8-33(9-7-32)10-13-35-19-14-21-24(23(15-19)38-18-4-11-34-12-5-18)27(30-16-29-21)31-25-20(28)2-3-22-26(25)37-17-36-22/h2-3,14-16,18H,4-13,17H2,1H3,(H,29,30,31)"	Phase 2/Phase 3	SRC inhibitor	NA	NA
saracatinib	LCK	10302451	"InChI=1S/C27H32ClN5O5/c1-32-6-8-33(9-7-32)10-13-35-19-14-21-24(23(15-19)38-18-4-11-34-12-5-18)27(30-16-29-21)31-25-20(28)2-3-22-26(25)37-17-36-22/h2-3,14-16,18H,4-13,17H2,1H3,(H,29,30,31)"	Phase 2/Phase 3	SRC inhibitor	NA	NA
saracatinib	SRC	10302451	"InChI=1S/C27H32ClN5O5/c1-32-6-8-33(9-7-32)10-13-35-19-14-21-24(23(15-19)38-18-4-11-34-12-5-18)27(30-16-29-21)31-25-20(28)2-3-22-26(25)37-17-36-22/h2-3,14-16,18H,4-13,17H2,1H3,(H,29,30,31)"	Phase 2/Phase 3	SRC inhibitor	NA	NA
saracatinib	YES1	10302451	"InChI=1S/C27H32ClN5O5/c1-32-6-8-33(9-7-32)10-13-35-19-14-21-24(23(15-19)38-18-4-11-34-12-5-18)27(30-16-29-21)31-25-20(28)2-3-22-26(25)37-17-36-22/h2-3,14-16,18H,4-13,17H2,1H3,(H,29,30,31)"	Phase 2/Phase 3	SRC inhibitor	NA	NA
sarcosine	SLC6A9	7311726	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	Phase 2	glycine transporter inhibitor	NA	NA
saroglitazar	PPARA	60151560	MRWFZSLZNUJVQW-DEOSSOPVSA-N	Launched	PPAR receptor agonist	endocrinology|cardiology|gastroenterology	diabetes mellitus|dyslipidemia|non-alcoholic steatohepatitis (NASH)
saroglitazar	PPARG	60151560	MRWFZSLZNUJVQW-DEOSSOPVSA-N	Launched	PPAR receptor agonist	endocrinology|cardiology|gastroenterology	diabetes mellitus|dyslipidemia|non-alcoholic steatohepatitis (NASH)
sarpogrelate	HTR2A	40468125	FFYNAVGJSYHHFO-OAQYLSRUSA-N	Launched	serotonin receptor antagonist	endocrinology|cardiology|rheumatology	diabetes mellitus|angina pectoris|Raynaud's disease|atherosclerosis|Buerger's disease
sarpogrelate	HTR2B	40468125	FFYNAVGJSYHHFO-OAQYLSRUSA-N	Launched	serotonin receptor antagonist	endocrinology|cardiology|rheumatology	diabetes mellitus|angina pectoris|Raynaud's disease|atherosclerosis|Buerger's disease
sarpogrelate	HTR2C	40468125	FFYNAVGJSYHHFO-OAQYLSRUSA-N	Launched	serotonin receptor antagonist	endocrinology|cardiology|rheumatology	diabetes mellitus|angina pectoris|Raynaud's disease|atherosclerosis|Buerger's disease
SAR131675	FLT4	71295845	PFMPOBVAYMTUOX-GOSISDBHSA-N	Preclinical	VEGFR inhibitor	NA	NA
SAR405	PIK3C3	72709209	SPDQRCUBFSRAFI-DOMZBBRYSA-N	Preclinical	PI3K inhibitor	NA	NA
SAR405838	MDM2	NA	IDKAKZRYYDCJDU-HBMMIIHUSA-N	Phase 1	MDM inhibitor	NA	NA
SAR407899	ROCK1	15604510	IPEXHQGMTHOKQV-UHFFFAOYSA-N	Phase 2	rho associated kinase inhibitor	NA	NA
sasapyrine	PTGS1	5161	WVYADZUPLLSGPU-UHFFFAOYSA-N	Launched	NFkB pathway inhibitor	rheumatology	osteoarthritis|rheumatoid arthritis
sasapyrine	PTGS2	5161	WVYADZUPLLSGPU-UHFFFAOYSA-N	Launched	NFkB pathway inhibitor	rheumatology	osteoarthritis|rheumatoid arthritis
savolitinib	MET	68289010	XYDNMOZJKOGZLS-NSHDSACASA-N	Phase 3	c-Met inhibitor	NA	NA
saxagliptin	DPP4	NA	QGJUIPDUBHWZPV-YQBUGCKMSA-N	Launched	dipeptidyl peptidase inhibitor	endocrinology	diabetes mellitus
SB-200646	HTR2B	126769	OJZZJTLBYXHUSJ-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-200646	HTR2C	126769	OJZZJTLBYXHUSJ-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-202190	AKT1	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	ALOX5	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	CHEK1	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	GSK3B	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	LCK	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	MAPK1	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	MAPK11	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	MAPK12	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	MAPK14	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	MAPK8	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	PRKCA	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	ROCK1	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	RPS6KB1	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-202190	SGK1	5169	QHKYPYXTTXKZST-UHFFFAOYSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203186	HTR4	3272300	YGKPIROTKVQCCU-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-203580	AKT1	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	ALOX5	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	CHEK1	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	CYP2D6	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	CYP3A4	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	GAK	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	GSK3B	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	LCK	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	MAPK1	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	MAPK10	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	MAPK11	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	MAPK12	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	MAPK14	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	MAPK8	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	MAPK9	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	PRKCA	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	RAF1	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	RIPK2	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	ROCK1	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	RPS6KB1	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	SGK1	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	SRC	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-203580	TNF	40467016	CDMGBJANTYXAIV-HHHXNRCGSA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-205384	GABRA3	15991599	JDTZAGLGBRRCJT-JTQLQIEISA-N	Preclinical	GABA receptor modulator	NA	NA
SB-205384	GABRA5	15991599	JDTZAGLGBRRCJT-JTQLQIEISA-N	Preclinical	GABA receptor modulator	NA	NA
SB-205384	GABRA6	15991599	JDTZAGLGBRRCJT-JTQLQIEISA-N	Preclinical	GABA receptor modulator	NA	NA
SB-206553	HTR2A	5163	QJQORSLQNXDVGE-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-206553	HTR2B	5163	QJQORSLQNXDVGE-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-206553	HTR2C	5163	QJQORSLQNXDVGE-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-216641	HTR1A	3292447	JRNUKVFYILMMLX-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-216641	HTR1B	3292447	JRNUKVFYILMMLX-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-216641	HTR1D	3292447	JRNUKVFYILMMLX-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-216641	HTR2A	3292447	JRNUKVFYILMMLX-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-216641	HTR2B	3292447	JRNUKVFYILMMLX-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-216641	HTR2C	3292447	JRNUKVFYILMMLX-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-216763	CCNA2	176158	JCSGFHVFHSKIJH-UHFFFAOYSA-N	Preclinical	glycogen synthase kinase inhibitor	NA	NA
SB-216763	CDK2	176158	JCSGFHVFHSKIJH-UHFFFAOYSA-N	Preclinical	glycogen synthase kinase inhibitor	NA	NA
SB-216763	GSK3A	176158	JCSGFHVFHSKIJH-UHFFFAOYSA-N	Preclinical	glycogen synthase kinase inhibitor	NA	NA
SB-216763	GSK3B	176158	JCSGFHVFHSKIJH-UHFFFAOYSA-N	Preclinical	glycogen synthase kinase inhibitor	NA	NA
SB-218078	CHEK1	3387354	OTPNDVKVEAIXTI-UHFFFAOYSA-N	Preclinical	CHK inhibitor	NA	NA
SB-218795	TACR3	6604858	IUMQXQJZIHWLIN-HSZRJFAPSA-N	Preclinical	tachykinin antagonist	NA	NA
SB-221284	HTR2A	443389	OQZOXHCRSXYSPM-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-221284	HTR2B	443389	OQZOXHCRSXYSPM-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-221284	HTR2C	443389	OQZOXHCRSXYSPM-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-222200	TACR3	6604009	MQNYRKWJSMQECI-QFIPXVFZSA-N	Preclinical	tachykinin antagonist	NA	NA
SB-225002	CXCR2	3854666	MQBZVUNNWUIPMK-UHFFFAOYSA-N	Preclinical	CC chemokine receptor antagonist	NA	NA
SB-228357	HTR2A	443390	RRJLJKRFFRZRAF-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-228357	HTR2B	443390	RRJLJKRFFRZRAF-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-228357	HTR2C	443390	RRJLJKRFFRZRAF-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-2343	MTOR	46912230	QYBGBLQCOOISAR-UHFFFAOYSA-N	Phase 1	mTOR inhibitor|PI3K inhibitor	NA	NA
SB-2343	PIK3CA	46912230	QYBGBLQCOOISAR-UHFFFAOYSA-N	Phase 1	mTOR inhibitor|PI3K inhibitor	NA	NA
SB-2343	PIK3CB	46912230	QYBGBLQCOOISAR-UHFFFAOYSA-N	Phase 1	mTOR inhibitor|PI3K inhibitor	NA	NA
SB-2343	PIK3CD	46912230	QYBGBLQCOOISAR-UHFFFAOYSA-N	Phase 1	mTOR inhibitor|PI3K inhibitor	NA	NA
SB-2343	PIK3CG	46912230	QYBGBLQCOOISAR-UHFFFAOYSA-N	Phase 1	mTOR inhibitor|PI3K inhibitor	NA	NA
SB-239063	MAPK11	NA	ZQUSFAUAYSEREK-WKILWMFISA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-239063	MAPK14	NA	ZQUSFAUAYSEREK-WKILWMFISA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-239063	PTGS2	NA	ZQUSFAUAYSEREK-WKILWMFISA-N	Preclinical	p38 MAPK inhibitor	NA	NA
SB-242235	HSPB1	9863367	PDTYLGXVBIWRIM-UHFFFAOYSA-N	Phase 1	p38 MAPK inhibitor	NA	NA
SB-242235	MAPK14	9863367	PDTYLGXVBIWRIM-UHFFFAOYSA-N	Phase 1	p38 MAPK inhibitor	NA	NA
SB-243213	HTR2A	443391	ZETBBVYSBABLHL-UHFFFAOYSA-N	Phase 1	serotonin receptor inverse agonist	NA	NA
SB-243213	HTR2B	443391	ZETBBVYSBABLHL-UHFFFAOYSA-N	Phase 1	serotonin receptor inverse agonist	NA	NA
SB-243213	HTR2C	443391	ZETBBVYSBABLHL-UHFFFAOYSA-N	Phase 1	serotonin receptor inverse agonist	NA	NA
SB-243213	HTR6	443391	ZETBBVYSBABLHL-UHFFFAOYSA-N	Phase 1	serotonin receptor inverse agonist	NA	NA
SB-258585	HTR6	3248571	BDHMSYNBSBZCAF-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-268262	CALCA	93475590	YXHLPJQQPOMPGE-HHHXNRCGSA-N	Preclinical	calcitonin antagonist	NA	NA
SB-269970	HTR7	6604889	HWKROQUZSKPIKQ-MRXNPFEDSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-271046	HTR6	5312149	LOCQRDBFWSXQQI-UHFFFAOYSA-N	Phase 1	serotonin receptor antagonist	NA	NA
SB-297006	CCR3	9840971	BEZXGSZPWXRHIN-INIZCTEOSA-N	Preclinical	CC chemokine receptor antagonist	NA	NA
SB-334867	HCRTR1	6604926	AKMNUCBQGHFICM-UHFFFAOYSA-N	Preclinical	orexin receptor antagonist	NA	NA
SB-334867	HCRTR2	6604926	AKMNUCBQGHFICM-UHFFFAOYSA-N	Preclinical	orexin receptor antagonist	NA	NA
SB-366791	TRPV1	667594	RYAMDQKWNKKFHD-JXMROGBWSA-N	Preclinical	TRPV antagonist	NA	NA
SB-399885	HTR6	6918649	ATKZKAYWARYLBW-UHFFFAOYSA-N	Preclinical	serotonin receptor antagonist	NA	NA
SB-408124	HCRTR1	4331799	JTARFZSNUAGHRB-UHFFFAOYSA-N	Preclinical	orexin receptor antagonist	NA	NA
SB-408124	HCRTR2	4331799	JTARFZSNUAGHRB-UHFFFAOYSA-N	Preclinical	orexin receptor antagonist	NA	NA
SB-415286	GSK3A	4210951	PQCXVIPXISBFPN-UHFFFAOYSA-N	Preclinical	glycogen synthase kinase inhibitor	NA	NA
SB-415286	GSK3B	4210951	PQCXVIPXISBFPN-UHFFFAOYSA-N	Preclinical	glycogen synthase kinase inhibitor	NA	NA
SB-415286	RPS6KB1	4210951	PQCXVIPXISBFPN-UHFFFAOYSA-N	Preclinical	glycogen synthase kinase inhibitor	NA	NA
SB-431542	ACVR1C	4521392	FHYUGAJXYORMHI-UHFFFAOYSA-N	Preclinical	TGF beta receptor inhibitor	NA	NA
SB-431542	TGFBR1	4521392	FHYUGAJXYORMHI-UHFFFAOYSA-N	Preclinical	TGF beta receptor inhibitor	NA	NA
SB-452533	TRPV1	9842609	IFJYEGJUQIBBQV-UHFFFAOYSA-N	Preclinical	TRPV antagonist	NA	NA
SB-505124	TGFBR1	9858940	WGZOTBUYUFBEPZ-UHFFFAOYSA-N	Preclinical	ALK tyrosine kinase receptor inhibitor	NA	NA
SB-525334	TGFBR1	9967941	DKPQHFZUICCZHF-UHFFFAOYSA-N	Preclinical	TGF beta receptor inhibitor	NA	NA
SB-590885	BRAF	135421339	MLSAQOINCGAULQ-QFMPWRQOSA-N	Preclinical	RAF inhibitor	NA	NA
SB-612111	OPRL1	10047612	OHRDCQFCAWLDBP-SBUREZEXSA-N	Preclinical	nociceptin/orphanin FQ receptor antagonist	NA	NA
SB-657510	UTS2R	11272107	KQCZCINJGIRLCD-CYBMUJFWSA-N	Preclinical	urotensin receptor antagonist	NA	NA
SB-683698	ITGA4	9912743	DRSJLVGDSNWQBI-SFHVURJKSA-N	Phase 1	integrin antagonist	NA	NA
SB-683698	ITGAV	9912743	DRSJLVGDSNWQBI-SFHVURJKSA-N	Phase 1	integrin antagonist	NA	NA
SB-683698	ITGB1	9912743	DRSJLVGDSNWQBI-SFHVURJKSA-N	Phase 1	integrin antagonist	NA	NA
SB-683698	ITGB7	9912743	DRSJLVGDSNWQBI-SFHVURJKSA-N	Phase 1	integrin antagonist	NA	NA
SB-705498	TRPV1	9910486	JYILLRHXRVTRSH-GFCCVEGCSA-N	Phase 2	TRPV antagonist	NA	NA
SB-706375	UTS2R	21023902	BPOWQJYAMDEAFF-CYBMUJFWSA-N	Preclinical	urotensin receptor antagonist	NA	NA
SB-742457	HTR6	11256720	JJZFWROHYSMCMU-UHFFFAOYSA-N	Phase 3	serotonin receptor antagonist	NA	NA
SB-743921	KIF11	9936388	PGXYIBJJCLWJST-MUUNZHRXSA-N	Phase 1/Phase 2	kinesin-like spindle protein inhibitor	NA	NA
SB-747651A	AKT1	11393719	MBCJUIJWPYUEBX-UHFFFAOYSA-N	Preclinical	kinase inhibitor	NA	NA
SB-747651A	AKT3	11393719	MBCJUIJWPYUEBX-UHFFFAOYSA-N	Preclinical	kinase inhibitor	NA	NA
SB-747651A	ROCK1	11393719	MBCJUIJWPYUEBX-UHFFFAOYSA-N	Preclinical	kinase inhibitor	NA	NA
SB-747651A	RPS6KA5	11393719	MBCJUIJWPYUEBX-UHFFFAOYSA-N	Preclinical	kinase inhibitor	NA	NA
SB-747651A	RPS6KB1	11393719	MBCJUIJWPYUEBX-UHFFFAOYSA-N	Preclinical	kinase inhibitor	NA	NA
SB-756050	GPBAR1	1520267	GJUFPAZNBPFNRI-UHFFFAOYSA-N	Phase 1	G protein-coupled receptor agonist	NA	NA
SB-772077B	ROCK1	16095343	PHWHNHYZZNJPLB-QMMMGPOBSA-N	Preclinical	rho associated kinase inhibitor	NA	NA
SB-772077B	ROCK2	16095343	PHWHNHYZZNJPLB-QMMMGPOBSA-N	Preclinical	rho associated kinase inhibitor	NA	NA
SB-939	HDAC1	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SB-939	HDAC10	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SB-939	HDAC2	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SB-939	HDAC3	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SB-939	HDAC4	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SB-939	HDAC5	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SB-939	HDAC6	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SB-939	HDAC9	49855250	JHDKZFFAIZKUCU-ZRDIBKRKSA-N	Phase 3	HDAC inhibitor	NA	NA
SBE-13	PLK1	4719406	XNPRQBVQOJZMMA-UHFFFAOYSA-N	Preclinical	PLK inhibitor	NA	NA
SBHA	HDAC1	5173	IDQPVOFTURLJPT-UHFFFAOYSA-N	Preclinical	HDAC inhibitor	NA	NA
SBHA	HDAC3	5173	IDQPVOFTURLJPT-UHFFFAOYSA-N	Preclinical	HDAC inhibitor	NA	NA
SC-10	PRKCA	5175	MJMJERJFCHYXEM-UHFFFAOYSA-N	Preclinical	protein kinase activator	NA	NA
SC-12267	IL17A	9820008	XPRDUGXOWVXZLL-UHFFFAOYSA-N	Phase 2	dihydroorotate dehydrogenase inhibitor	NA	NA
SC-19220	PTGER1	4336830	KNURFLJTOUGOOQ-UHFFFAOYSA-N	Preclinical	prostanoid receptor antagonist	NA	NA
SC-236	PTGS2	9865808	NSQNZEUFHPTJME-UHFFFAOYSA-N	Preclinical	cyclooxygenase inhibitor	NA	NA
SC-51089	PTGER1	132749	XDJPQOUDGROSEU-UHFFFAOYSA-N	Preclinical	prostanoid receptor antagonist	NA	NA
SC-560	PTGS1	4306515	PQUGCKBLVKJMNT-UHFFFAOYSA-N	Preclinical	cyclooxygenase inhibitor	NA	NA
SC-9	PRKCA	124172	YUXMTDYHFPRPLG-UHFFFAOYSA-N	Preclinical	protein tyrosine kinase activator	NA	NA
SCH-202676	CHRM1	682802	FFUBTEITUNMMOK-UHFFFAOYSA-N	Preclinical	G protein-coupled receptor modulator	NA	NA
SCH-202676	CHRM2	682802	FFUBTEITUNMMOK-UHFFFAOYSA-N	Preclinical	G protein-coupled receptor modulator	NA	NA
SCH-202676	DRD1	682802	FFUBTEITUNMMOK-UHFFFAOYSA-N	Preclinical	G protein-coupled receptor modulator	NA	NA
SCH-202676	DRD2	682802	FFUBTEITUNMMOK-UHFFFAOYSA-N	Preclinical	G protein-coupled receptor modulator	NA	NA
SCH-221510	OPRL1	NA	LOSJNRBXNQTUNT-FOURXJPJSA-N	Preclinical	nociceptin/orphanin FQ receptor agonist	NA	NA
SCH-23390	DRD1	3036864	GOTMKOSCLKVOGG-OAHLLOKOSA-N	Preclinical	dopamine receptor antagonist	NA	NA
SCH-23390	DRD5	3036864	GOTMKOSCLKVOGG-OAHLLOKOSA-N	Preclinical	dopamine receptor antagonist	NA	NA
SCH-23390	HTR2C	3036864	GOTMKOSCLKVOGG-OAHLLOKOSA-N	Preclinical	dopamine receptor antagonist	NA	NA
SCH-23390	KCNJ4	3036864	GOTMKOSCLKVOGG-OAHLLOKOSA-N	Preclinical	dopamine receptor antagonist	NA	NA
SCH-23390	KCNJ6	3036864	GOTMKOSCLKVOGG-OAHLLOKOSA-N	Preclinical	dopamine receptor antagonist	NA	NA
SCH-28080	ATP4A	108137	PYKJFEPAUKAXNN-UHFFFAOYSA-N	Phase 1	ATPase inhibitor	NA	NA
SCH-51344	NUDT1	9995890	YWEGXZZAORIRQR-UHFFFAOYSA-N	Preclinical	MTH1 inhibitor	NA	NA
SCH-58261	ADORA1	176408	UTLPKQYUXOEJIL-UHFFFAOYSA-N	Preclinical	adenosine receptor antagonist	NA	NA
SCH-58261	ADORA2A	176408	UTLPKQYUXOEJIL-UHFFFAOYSA-N	Preclinical	adenosine receptor antagonist	NA	NA
SCH-58261	ADORA2B	176408	UTLPKQYUXOEJIL-UHFFFAOYSA-N	Preclinical	adenosine receptor antagonist	NA	NA
SCH-58261	ADORA3	176408	UTLPKQYUXOEJIL-UHFFFAOYSA-N	Preclinical	adenosine receptor antagonist	NA	NA
SCH-900776	CDK2	46239015	GMIZZEXBPRLVIV-SECBINFHSA-N	Phase 2	CHK inhibitor	NA	NA
SCH-900776	CHEK1	46239015	GMIZZEXBPRLVIV-SECBINFHSA-N	Phase 2	CHK inhibitor	NA	NA
schisandrin-B	ATR	174277	RTZKSTLPRTWFEV-QWHCGFSZSA-N	Preclinical	antioxidant	NA	NA
