"","cluster","target_gene","approved_name","TruePos","FalsePos","FalseNeg","TrueNeg","TotalCmpdsTested","OddsRatio","p_val","significant"
"5694",132,"CHRM5","cholinergic receptor muscarinic 5",9,49,24,1747,1829,13.3698979591837,3.67740402343344e-07,TRUE
"5695",132,"CYP1A2","cytochrome P450 family 1 subfamily A member 2",2,96,31,1700,1829,1.14247311827957,0.536037297447381,FALSE
"5696",132,"CYP2C9","cytochrome P450 family 2 subfamily C member 9",1,43,32,1753,1829,1.27398255813953,0.555490552983224,FALSE
"5697",132,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",11,148,22,1648,1829,5.56756756756757,5.45894307934419e-05,TRUE
"5698",132,"CYP3A4","cytochrome P450 family 3 subfamily A member 4",2,95,31,1701,1829,1.15517826825127,0.530370226037802,FALSE
"5699",132,"DRD1","dopamine receptor D1",7,49,26,1747,1829,9.5989010989011,3.96929616767515e-05,TRUE
"5700",132,"DRD2","dopamine receptor D2",10,92,23,1704,1829,8.05293005671077,5.92357840765264e-06,TRUE
"5701",132,"DRD3","dopamine receptor D3",6,73,27,1723,1829,5.24505327245053,0.00233429346088804,TRUE
"5702",132,"DRD4","dopamine receptor D4",4,51,29,1745,1829,4.71940500338066,0.0156687596488524,FALSE
"5703",132,"DRD5","dopamine receptor D5",3,35,30,1761,1829,5.03142857142857,0.0293887532996873,FALSE
"5704",132,"GFER","growth factor, augmenter of liver regeneration",1,4,32,1792,1829,14,0.0871079339795113,FALSE
"5705",132,"GRIN1","glutamate ionotropic receptor NMDA type subunit 1",1,15,32,1781,1829,3.71041666666667,0.253627767660612,FALSE
"5706",132,"GRIN2A","glutamate ionotropic receptor NMDA type subunit 2A",1,11,32,1785,1829,5.07102272727273,0.196802505663681,FALSE
"5707",132,"GRIN2B","glutamate ionotropic receptor NMDA type subunit 2B",1,15,32,1781,1829,3.71041666666667,0.253627767660612,FALSE
"5708",132,"GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C",1,8,32,1788,1829,6.984375,0.151452646291622,FALSE
"5709",132,"GRIN2D","glutamate ionotropic receptor NMDA type subunit 2D",1,9,32,1787,1829,6.20486111111111,0.166838395012708,FALSE
"5710",132,"GRIN3A","glutamate ionotropic receptor NMDA type subunit 3A",1,10,32,1786,1829,5.58125,0.181953476356623,FALSE
"5711",132,"GRIN3B","glutamate ionotropic receptor NMDA type subunit 3B",1,8,32,1788,1829,6.984375,0.151452646291622,FALSE
"5712",132,"HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase",1,9,32,1787,1829,6.20486111111111,0.166838395012708,FALSE
"5713",132,"HRH1","histamine receptor H1",16,85,17,1711,1829,18.9453287197232,1.23173600600739e-12,TRUE
"5714",132,"HRH2","histamine receptor H2",3,13,30,1783,1829,13.7153846153846,0.00255539403942681,TRUE
"5715",132,"HRH4","histamine receptor H4",2,9,31,1787,1829,12.8100358422939,0.0156875815735629,FALSE
"5716",132,"HTR1A","5-hydroxytryptamine receptor 1A",7,76,26,1720,1829,6.09311740890688,0.000503294492736547,TRUE
"5717",132,"HTR1B","5-hydroxytryptamine receptor 1B",4,40,29,1756,1829,6.0551724137931,0.00717292835662182,TRUE
"5718",132,"HTR1D","5-hydroxytryptamine receptor 1D",3,40,30,1756,1829,4.39,0.0404517801617641,FALSE
"5719",132,"HTR1E","5-hydroxytryptamine receptor 1E",3,21,30,1775,1829,8.45238095238095,0.00836965165557781,TRUE
"5720",132,"HTR2A","5-hydroxytryptamine receptor 2A",12,106,21,1690,1829,9.11051212938005,3.34881509380431e-07,TRUE
"5721",132,"HTR2B","5-hydroxytryptamine receptor 2B",4,78,29,1718,1829,3.03801945181256,0.0570907998883092,FALSE
"5722",132,"HTR2C","5-hydroxytryptamine receptor 2C",10,79,23,1717,1829,9.44964226747386,1.65209261614847e-06,TRUE
"5723",132,"HTR3A","5-hydroxytryptamine receptor 3A",1,28,32,1768,1829,1.97321428571429,0.412651265410279,FALSE
"5724",132,"HTR5A","5-hydroxytryptamine receptor 5A",1,15,32,1781,1829,3.71041666666667,0.253627767660612,FALSE
"5725",132,"HTR6","5-hydroxytryptamine receptor 6",7,43,26,1753,1829,10.9758497316637,1.8451445904309e-05,TRUE
"5726",132,"HTR7","5-hydroxytryptamine receptor 7",7,43,26,1753,1829,10.9758497316637,1.8451445904309e-05,TRUE
"5727",132,"KCND2","potassium voltage-gated channel subfamily D member 2",2,8,31,1788,1829,14.4193548387097,0.012980907801849,FALSE
"5728",132,"KCND3","potassium voltage-gated channel subfamily D member 3",2,11,31,1785,1829,10.4692082111437,0.0217523087692496,FALSE
"5729",132,"KCNH1","potassium voltage-gated channel subfamily H member 1",2,11,31,1785,1829,10.4692082111437,0.0217523087692496,FALSE
"5730",132,"KCNH2","potassium voltage-gated channel subfamily H member 2",10,120,23,1676,1829,6.07246376811594,5.28489330965786e-05,TRUE
"5731",132,"KCNJ5","potassium inwardly rectifying channel subfamily J member 5",2,9,31,1787,1829,12.8100358422939,0.0156875815735629,FALSE
"5732",132,"KCNJ6","potassium inwardly rectifying channel subfamily J member 6",2,13,31,1783,1829,8.84863523573201,0.0286311598457814,FALSE
"5733",132,"KCNT1","potassium sodium-activated channel subfamily T member 1",1,4,32,1792,1829,14,0.0871079339795113,FALSE
"5734",132,"PDE1A","phosphodiesterase 1A",1,7,32,1789,1829,7.98660714285714,0.135791537414455,FALSE
"5735",132,"PDE1C","phosphodiesterase 1C",1,4,32,1792,1829,14,0.0871079339795113,FALSE
"5736",132,"SCN10A","sodium voltage-gated channel alpha subunit 10",1,33,32,1763,1829,1.66950757575758,0.464608929302666,FALSE
"5737",132,"SCN1A","sodium voltage-gated channel alpha subunit 1",1,34,32,1762,1829,1.61948529411765,0.47445177349933,FALSE
"5738",132,"SCN4A","sodium voltage-gated channel alpha subunit 4",1,29,32,1767,1829,1.90409482758621,0.423419325544424,FALSE
"5739",132,"SCN5A","sodium voltage-gated channel alpha subunit 5",3,61,30,1735,1829,2.84426229508197,0.105942949395957,FALSE
"5740",132,"SCN9A","sodium voltage-gated channel alpha subunit 9",1,28,32,1768,1829,1.97321428571429,0.412651265410279,FALSE
"5741",132,"SETD7","SET domain containing 7, histone lysine methyltransferase",1,0,32,1796,1829,Inf,0.0180426462547841,FALSE
"5742",132,"SIGMAR1","sigma non-opioid intracellular receptor 1",4,89,29,1707,1829,2.64548624564122,0.082974974749828,FALSE
"5743",132,"SLC22A2","solute carrier family 22 member 2",2,7,31,1789,1829,16.4884792626728,0.0105026663971103,FALSE
"5744",132,"SLC6A2","solute carrier family 6 member 2",10,59,23,1737,1829,12.8002947678703,1.40123379996058e-07,TRUE
"5745",132,"SLC6A3","solute carrier family 6 member 3",6,50,27,1746,1829,7.76,0.000367004713040444,TRUE
"5746",132,"SLC6A4","solute carrier family 6 member 4",10,87,23,1709,1829,8.54072963518241,3.71338268364658e-06,TRUE
"5747",132,"TMEM97","transmembrane protein 97",1,8,32,1788,1829,6.984375,0.151452646291622,FALSE
"5748",133,"ACHE","acetylcholinesterase (Cartwright blood group)",5,58,0,1766,1829,Inf,4.14355635375949e-08,TRUE
"5749",133,"BCHE","butyrylcholinesterase",3,14,2,1810,1829,193.928571428571,6.60271495034934e-06,TRUE
"5750",133,"CA1","carbonic anhydrase 1",1,49,4,1775,1829,9.05612244897959,0.129548926665806,FALSE
"5751",133,"CA2","carbonic anhydrase 2",1,65,4,1759,1829,6.76538461538462,0.168037036182795,FALSE
"5752",133,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",1,158,4,1666,1829,2.63607594936709,0.365710729818927,FALSE
"5753",134,"ACHE","acetylcholinesterase (Cartwright blood group)",2,61,0,1766,1829,Inf,0.00116826762600601,TRUE
"5754",135,"ABCC8","ATP binding cassette subfamily C member 8",1,13,14,1801,1829,9.8956043956044,0.109260897522675,FALSE
"5755",135,"ADRB2","adrenoceptor beta 2",1,51,14,1763,1829,2.46918767507003,0.352302361092569,FALSE
"5756",135,"AKR1B1","aldo-keto reductase family 1 member B",1,13,14,1801,1829,9.8956043956044,0.109260897522675,FALSE
"5757",135,"BCHE","butyrylcholinesterase",2,15,13,1799,1829,18.451282051282,0.00795489297932452,TRUE
"5758",135,"CARS",NA,1,1,14,1813,1829,129.5,0.0163395955987474,FALSE
"5759",135,"CARS2","cysteinyl-tRNA synthetase 2, mitochondrial",1,1,14,1813,1829,129.5,0.0163395955987474,FALSE
"5760",135,"CBS","cystathionine beta-synthase",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5761",135,"CDO-1",NA,1,1,14,1813,1829,129.5,0.0163395955987474,FALSE
"5762",135,"CDO1","cysteine dioxygenase type 1",1,1,14,1813,1829,129.5,0.0163395955987474,FALSE
"5763",135,"CHRNA4","cholinergic receptor nicotinic alpha 4 subunit",1,6,14,1808,1829,21.5238095238095,0.0561049479982508,FALSE
"5764",135,"CHRNA7","cholinergic receptor nicotinic alpha 7 subunit",2,18,13,1796,1829,15.3504273504274,0.010956539730916,FALSE
"5765",135,"CSAD","cysteine sulfinic acid decarboxylase",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5766",135,"CTH","cystathionine gamma-lyase",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5767",135,"DAO","D-amino acid oxidase",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5768",135,"FFAR2","free fatty acid receptor 2",1,0,14,1814,1829,Inf,0.00820120284308323,TRUE
"5769",135,"FFAR3","free fatty acid receptor 3",1,0,14,1814,1829,Inf,0.00820120284308323,TRUE
"5770",135,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",2,33,13,1781,1829,8.3030303030303,0.0319608961065716,FALSE
"5771",135,"GABRA2","gamma-aminobutyric acid type A receptor subunit alpha2",1,20,14,1794,1829,6.40714285714286,0.159612327631977,FALSE
"5772",135,"GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3",1,21,14,1793,1829,6.09863945578231,0.166584570489013,FALSE
"5773",135,"GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4",1,15,14,1799,1829,8.56666666666667,0.123927043824411,FALSE
"5774",135,"GABRA5","gamma-aminobutyric acid type A receptor subunit alpha5",1,19,14,1795,1829,6.74812030075188,0.15258567485298,FALSE
"5775",135,"GABRA6","gamma-aminobutyric acid type A receptor subunit alpha6",1,14,14,1800,1829,9.18367346938776,0.116622377708438,FALSE
"5776",135,"GABRB1","gamma-aminobutyric acid type A receptor subunit beta1",1,15,14,1799,1829,8.56666666666667,0.123927043824411,FALSE
"5777",135,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",1,23,14,1791,1829,5.56211180124224,0.180367389589431,FALSE
"5778",135,"GABRB3","gamma-aminobutyric acid type A receptor subunit beta3",1,29,14,1785,1829,4.39655172413793,0.220450186532153,FALSE
"5779",135,"GABRD","gamma-aminobutyric acid type A receptor subunit delta",1,12,14,1802,1829,10.7261904761905,0.101842193171115,FALSE
"5780",135,"GABRE","gamma-aminobutyric acid type A receptor subunit epsilon",1,11,14,1803,1829,11.7077922077922,0.0943658518268125,FALSE
"5781",135,"GABRG1","gamma-aminobutyric acid type A receptor subunit gamma1",1,11,14,1803,1829,11.7077922077922,0.0943658518268125,FALSE
"5782",135,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",1,25,14,1789,1829,5.11142857142857,0.193937232544525,FALSE
"5783",135,"GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3",1,14,14,1800,1829,9.18367346938776,0.116622377708438,FALSE
"5784",135,"GABRP","gamma-aminobutyric acid type A receptor subunit pi",1,11,14,1803,1829,11.7077922077922,0.0943658518268125,FALSE
"5785",135,"GABRQ","gamma-aminobutyric acid type A receptor subunit theta",1,11,14,1803,1829,11.7077922077922,0.0943658518268125,FALSE
"5786",135,"GCLC","glutamate-cysteine ligase catalytic subunit",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5787",135,"GCLM","glutamate-cysteine ligase modifier subunit",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5788",135,"GOT1","glutamic-oxaloacetic transaminase 1",1,4,14,1810,1829,32.3214285714286,0.0403823679189715,FALSE
"5789",135,"GRIA2","glutamate ionotropic receptor AMPA type subunit 2",1,6,14,1808,1829,21.5238095238095,0.0561049479982508,FALSE
"5790",135,"GRIK2","glutamate ionotropic receptor kainate type subunit 2",1,4,14,1810,1829,32.3214285714286,0.0403823679189715,FALSE
"5791",135,"GSS","glutathione synthetase",1,4,14,1810,1829,32.3214285714286,0.0403823679189715,FALSE
"5792",135,"HCAR1","hydroxycarboxylic acid receptor 1",1,4,14,1810,1829,32.3214285714286,0.0403823679189715,FALSE
"5793",135,"HCAR2","hydroxycarboxylic acid receptor 2",1,5,14,1809,1829,25.8428571428571,0.0482739602880589,FALSE
"5794",135,"HDAC1","histone deacetylase 1",1,5,14,1809,1829,25.8428571428571,0.0482739602880589,FALSE
"5795",135,"HDAC2","histone deacetylase 2",1,6,14,1808,1829,21.5238095238095,0.0561049479982508,FALSE
"5796",135,"HDAC3","histone deacetylase 3",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5797",135,"HDAC8","histone deacetylase 8",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5798",135,"HRSP12",NA,1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5799",135,"KCNA1","potassium voltage-gated channel subfamily A member 1",1,9,14,1805,1829,14.3253968253968,0.0792385930974437,FALSE
"5800",135,"KCNA10","potassium voltage-gated channel subfamily A member 10",1,8,14,1806,1829,16.125,0.0715868362533781,FALSE
"5801",135,"KCNA2","potassium voltage-gated channel subfamily A member 2",1,6,14,1808,1829,21.5238095238095,0.0561049479982508,FALSE
"5802",135,"KCNA3","potassium voltage-gated channel subfamily A member 3",1,8,14,1806,1829,16.125,0.0715868362533781,FALSE
"5803",135,"KCNA4","potassium voltage-gated channel subfamily A member 4",1,5,14,1809,1829,25.8428571428571,0.0482739602880589,FALSE
"5804",135,"KCNA5","potassium voltage-gated channel subfamily A member 5",1,13,14,1801,1829,9.8956043956044,0.109260897522675,FALSE
"5805",135,"KCNA6","potassium voltage-gated channel subfamily A member 6",1,4,14,1810,1829,32.3214285714286,0.0403823679189715,FALSE
"5806",135,"KCNA7","potassium voltage-gated channel subfamily A member 7",1,16,14,1798,1829,8.02678571428571,0.131175303252228,FALSE
"5807",135,"KCNB1","potassium voltage-gated channel subfamily B member 1",1,6,14,1808,1829,21.5238095238095,0.0561049479982508,FALSE
"5808",135,"KCNB2","potassium voltage-gated channel subfamily B member 2",1,7,14,1807,1829,18.4387755102041,0.0638757634647851,FALSE
"5809",135,"KCNC1","potassium voltage-gated channel subfamily C member 1",1,10,14,1804,1829,12.8857142857143,0.0868314579152223,FALSE
"5810",135,"KCNC2","potassium voltage-gated channel subfamily C member 2",1,6,14,1808,1829,21.5238095238095,0.0561049479982508,FALSE
"5811",135,"KCNC3","potassium voltage-gated channel subfamily C member 3",1,4,14,1810,1829,32.3214285714286,0.0403823679189715,FALSE
"5812",135,"KCNC4","potassium voltage-gated channel subfamily C member 4",1,7,14,1807,1829,18.4387755102041,0.0638757634647851,FALSE
"5813",135,"KCND1","potassium voltage-gated channel subfamily D member 1",1,4,14,1810,1829,32.3214285714286,0.0403823679189715,FALSE
"5814",135,"KCND2","potassium voltage-gated channel subfamily D member 2",1,9,14,1805,1829,14.3253968253968,0.0792385930974437,FALSE
"5815",135,"KCND3","potassium voltage-gated channel subfamily D member 3",1,12,14,1802,1829,10.7261904761905,0.101842193171115,FALSE
"5816",135,"KCNF1","potassium voltage-gated channel modifier subfamily F member 1",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5817",135,"KCNG1","potassium voltage-gated channel modifier subfamily G member 1",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5818",135,"KCNG2","potassium voltage-gated channel modifier subfamily G member 2",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5819",135,"KCNG3","potassium voltage-gated channel modifier subfamily G member 3",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5820",135,"KCNG4","potassium voltage-gated channel modifier subfamily G member 4",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5821",135,"KCNH1","potassium voltage-gated channel subfamily H member 1",1,12,14,1802,1829,10.7261904761905,0.101842193171115,FALSE
"5822",135,"KCNH2","potassium voltage-gated channel subfamily H member 2",1,129,14,1685,1829,0.933001107419712,0.670559591021805,FALSE
"5823",135,"KCNH3","potassium voltage-gated channel subfamily H member 3",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5824",135,"KCNH4","potassium voltage-gated channel subfamily H member 4",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5825",135,"KCNH5","potassium voltage-gated channel subfamily H member 5",1,5,14,1809,1829,25.8428571428571,0.0482739602880589,FALSE
"5826",135,"KCNH6","potassium voltage-gated channel subfamily H member 6",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5827",135,"KCNH7","potassium voltage-gated channel subfamily H member 7",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5828",135,"KCNH8","potassium voltage-gated channel subfamily H member 8",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5829",135,"KCNJ1","potassium inwardly rectifying channel subfamily J member 1",1,6,14,1808,1829,21.5238095238095,0.0561049479982508,FALSE
"5830",135,"KCNJ10","potassium inwardly rectifying channel subfamily J member 10",1,7,14,1807,1829,18.4387755102041,0.0638757634647851,FALSE
"5831",135,"KCNJ11","potassium inwardly rectifying channel subfamily J member 11",1,18,14,1796,1829,7.12698412698413,0.145504218096877,FALSE
"5832",135,"KCNQ1","potassium voltage-gated channel subfamily Q member 1",1,9,14,1805,1829,14.3253968253968,0.0792385930974437,FALSE
"5833",135,"KCNQ2","potassium voltage-gated channel subfamily Q member 2",1,8,14,1806,1829,16.125,0.0715868362533781,FALSE
"5834",135,"KCNQ3","potassium voltage-gated channel subfamily Q member 3",1,9,14,1805,1829,14.3253968253968,0.0792385930974437,FALSE
"5835",135,"KCNQ4","potassium voltage-gated channel subfamily Q member 4",1,7,14,1807,1829,18.4387755102041,0.0638757634647851,FALSE
"5836",135,"KCNQ5","potassium voltage-gated channel subfamily Q member 5",1,5,14,1809,1829,25.8428571428571,0.0482739602880589,FALSE
"5837",135,"KCNS1","potassium voltage-gated channel modifier subfamily S member 1",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5838",135,"KCNS2","potassium voltage-gated channel modifier subfamily S member 2",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5839",135,"KCNS3","potassium voltage-gated channel modifier subfamily S member 3",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5840",135,"KCNV1","potassium voltage-gated channel modifier subfamily V member 1",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5841",135,"KCNV2","potassium voltage-gated channel modifier subfamily V member 2",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5842",135,"MGMT","O-6-methylguanine-DNA methyltransferase",1,2,14,1812,1829,64.7142857142857,0.0244156251915326,FALSE
"5843",135,"NAPRT","nicotinate phosphoribosyltransferase",1,21,14,1793,1829,6.09863945578231,0.166584570489013,FALSE
"5844",135,"NFS1","NFS1 cysteine desulfurase",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5845",135,"PRDX5","peroxiredoxin 5",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5846",135,"RAB9A","RAB9A, member RAS oncogene family",1,3,14,1811,1829,43.1190476190476,0.0324297356089075,FALSE
"5847",135,"SCN10A","sodium voltage-gated channel alpha subunit 10",1,33,14,1781,1829,3.85497835497836,0.246147422347634,FALSE
"5848",135,"SCN11A","sodium voltage-gated channel alpha subunit 11",1,20,14,1794,1829,6.40714285714286,0.159612327631977,FALSE
"5849",135,"SCN1A","sodium voltage-gated channel alpha subunit 1",1,34,14,1780,1829,3.73949579831933,0.252447026060606,FALSE
"5850",135,"SCN2A","sodium voltage-gated channel alpha subunit 2",1,33,14,1781,1829,3.85497835497836,0.246147422347634,FALSE
"5851",135,"SCN3A","sodium voltage-gated channel alpha subunit 3",1,31,14,1783,1829,4.10829493087558,0.233399294792652,FALSE
"5852",135,"SCN4A","sodium voltage-gated channel alpha subunit 4",1,29,14,1785,1829,4.39655172413793,0.220450186532153,FALSE
"5853",135,"SCN5A","sodium voltage-gated channel alpha subunit 5",2,62,13,1752,1829,4.34739454094293,0.0944770011572824,FALSE
"5854",135,"SCN7A","sodium voltage-gated channel alpha subunit 7",1,20,14,1794,1829,6.40714285714286,0.159612327631977,FALSE
"5855",135,"SCN8A","sodium voltage-gated channel alpha subunit 8",1,21,14,1793,1829,6.09863945578231,0.166584570489013,FALSE
